row_id,ticker/entity,memory_type,statement/text,status,confidence,source_id,source_type,source_title,source_published_at,created_at,updated_at,duplicate_cluster_id,fanout_cluster_size,classification,proposed_action,reason,certainty,risk_level,manual_review_required,original_store,proposed_destination_if_any
1379,TOWNSEND HOLDINGS,strategic_initiative,The National Pension Service of Korea (NPS) through its strategic partnership with TOWNSEND HOLDINGS will take its shareholding to 9.9%,active,0.81,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0076,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1380,PINNACLE INVESTMENT MANAGEMENT,observed_fact,The equity purchases are expected to be completed during the second and third quarter of 2026,active,0.86,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0074,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1381,METRICS CREDIT HOLDINGS,observed_fact,The equity purchases are expected to be completed during the second and third quarter of 2026,active,0.86,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0074,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1382,NATIONAL PENSION SERVICE OF KOREA (NPS),observed_fact,The equity purchases are expected to be completed during the second and third quarter of 2026,active,0.86,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0074,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1383,TOWNSEND HOLDINGS,observed_fact,The equity purchases are expected to be completed during the second and third quarter of 2026,active,0.86,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0074,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1384,PINNACLE INVESTMENT MANAGEMENT,risk,Approval by the Foreign Investment Review Board is required for the NPS/Townsend partnership's purchase,active,0.82,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0064,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1385,METRICS CREDIT HOLDINGS,risk,Approval by the Foreign Investment Review Board is required for the NPS/Townsend partnership's purchase,active,0.82,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0064,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1386,NATIONAL PENSION SERVICE OF KOREA (NPS),risk,Approval by the Foreign Investment Review Board is required for the NPS/Townsend partnership's purchase,active,0.82,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0064,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1387,TOWNSEND HOLDINGS,risk,Approval by the Foreign Investment Review Board is required for the NPS/Townsend partnership's purchase,active,0.82,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0064,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1388,PINNACLE INVESTMENT MANAGEMENT,risk,Potential risks associated with the transition of equity and the involvement of new shareholders,active,0.8,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0070,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1389,METRICS CREDIT HOLDINGS,risk,Potential risks associated with the transition of equity and the involvement of new shareholders,active,0.8,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0070,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1390,NATIONAL PENSION SERVICE OF KOREA (NPS),risk,Potential risks associated with the transition of equity and the involvement of new shareholders,active,0.8,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:14+00:00,2026-05-04T16:42:14+00:00,fanout_0070,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1391,TOWNSEND HOLDINGS,risk,Potential risks associated with the transition of equity and the involvement of new shareholders,active,0.8,news:art_1e01218da9c5674a9584063c,newspaper4k,DATA_MISSING,2026-05-04T07:11:00Z,2026-05-04T16:42:15+00:00,2026-05-04T16:42:15+00:00,fanout_0070,4,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1392,NAVIG,strategic_initiative,"{'date': '2026-05-04', 'description': 'Chanticleer Navigator launched a $145 million equity raising via a rights issue to fund an acquisition.'}",active,0.84,news:art_2b3ad9412d7c5a3f5e9f0c28,newspaper4k,DATA_MISSING,2026-05-04T06:56:24Z,2026-05-04T16:42:26+00:00,2026-05-04T16:42:26+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1393,NAVIG,observed_fact,"Chanticleer Navigator is raising $145 million via a rights issue, which is an uncommon method for equity raising",active,0.85,news:art_2b3ad9412d7c5a3f5e9f0c28,newspaper4k,DATA_MISSING,2026-05-04T06:56:24Z,2026-05-04T16:42:26+00:00,2026-05-04T16:42:26+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1394,NAVIG,risk,The use of a rights issue may be seen as less favorable compared to institutional placements by some investors,active,0.78,news:art_2b3ad9412d7c5a3f5e9f0c28,newspaper4k,DATA_MISSING,2026-05-04T06:56:24Z,2026-05-04T16:42:26+00:00,2026-05-04T16:42:26+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1395,ASX,observed_fact,Bias is a wealth destroyer in the long term,active,0.83,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0096,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1396,S&P 500,observed_fact,Bias is a wealth destroyer in the long term,active,0.83,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0096,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1397,CSL,observed_fact,Bias is a wealth destroyer in the long term,active,0.83,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0096,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1398,ASX,observed_fact,Home bias can lead investors to favor local markets over potentially better-performing international markets,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0101,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1399,S&P 500,observed_fact,Home bias can lead investors to favor local markets over potentially better-performing international markets,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0101,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1400,CSL,observed_fact,Home bias can lead investors to favor local markets over potentially better-performing international markets,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0101,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1401,ASX,observed_fact,Anchoring bias can prevent investors from making decisions based on current market conditions,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0094,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1402,S&P 500,observed_fact,Anchoring bias can prevent investors from making decisions based on current market conditions,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0094,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1403,CSL,observed_fact,Anchoring bias can prevent investors from making decisions based on current market conditions,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0094,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1404,ASX,observed_fact,Recency bias can cause investors to focus too much on recent market trends,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0107,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1405,S&P 500,observed_fact,Recency bias can cause investors to focus too much on recent market trends,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0107,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1406,CSL,observed_fact,Recency bias can cause investors to focus too much on recent market trends,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0107,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1407,ASX,observed_fact,Herding can lead to risky investment decisions,active,0.83,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0100,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1408,S&P 500,observed_fact,Herding can lead to risky investment decisions,active,0.83,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:36+00:00,2026-05-04T16:49:36+00:00,fanout_0100,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1409,CSL,observed_fact,Herding can lead to risky investment decisions,active,0.83,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0100,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1410,ASX,observed_fact,Loss aversion can prevent investors from making rational decisions,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0104,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1411,S&P 500,observed_fact,Loss aversion can prevent investors from making rational decisions,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0104,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1412,CSL,observed_fact,Loss aversion can prevent investors from making rational decisions,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0104,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1413,ASX,observed_fact,Overconfidence can lead to overlooking mistakes and relying on luck,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0106,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1414,S&P 500,observed_fact,Overconfidence can lead to overlooking mistakes and relying on luck,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0106,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1415,CSL,observed_fact,Overconfidence can lead to overlooking mistakes and relying on luck,active,0.81,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0106,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1416,ASX,risk,Investors may be influenced by biases that can negatively impact their investment decisions,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0103,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1417,S&P 500,risk,Investors may be influenced by biases that can negatively impact their investment decisions,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0103,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1418,CSL,risk,Investors may be influenced by biases that can negatively impact their investment decisions,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0103,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1419,ASX,risk,Home bias can limit diversification and exposure to better-performing markets,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0102,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1420,S&P 500,risk,Home bias can limit diversification and exposure to better-performing markets,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0102,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1421,CSL,risk,Home bias can limit diversification and exposure to better-performing markets,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0102,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1422,ASX,risk,Anchoring to past data points can lead to suboptimal investment decisions,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0095,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1423,S&P 500,risk,Anchoring to past data points can lead to suboptimal investment decisions,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0095,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1424,CSL,risk,Anchoring to past data points can lead to suboptimal investment decisions,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0095,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1425,ASX,risk,Focusing on recent trends can lead to short-term thinking and missed opportunities,active,0.82,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:37+00:00,2026-05-04T16:49:37+00:00,fanout_0098,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1426,S&P 500,risk,Focusing on recent trends can lead to short-term thinking and missed opportunities,active,0.82,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:38+00:00,2026-05-04T16:49:38+00:00,fanout_0098,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1427,CSL,risk,Focusing on recent trends can lead to short-term thinking and missed opportunities,active,0.82,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:38+00:00,2026-05-04T16:49:38+00:00,fanout_0098,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1428,ASX,risk,Following the herd can result in risky investments and market timing errors,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:38+00:00,2026-05-04T16:49:38+00:00,fanout_0099,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1429,S&P 500,risk,Following the herd can result in risky investments and market timing errors,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:39+00:00,2026-05-04T16:49:39+00:00,fanout_0099,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1430,CSL,risk,Following the herd can result in risky investments and market timing errors,active,0.8,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:39+00:00,2026-05-04T16:49:39+00:00,fanout_0099,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1431,ASX,risk,Fear of loss can prevent investors from making rational decisions,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:39+00:00,2026-05-04T16:49:39+00:00,fanout_0097,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1432,S&P 500,risk,Fear of loss can prevent investors from making rational decisions,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:39+00:00,2026-05-04T16:49:39+00:00,fanout_0097,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1433,CSL,risk,Fear of loss can prevent investors from making rational decisions,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:39+00:00,2026-05-04T16:49:39+00:00,fanout_0097,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1434,ASX,risk,Overconfidence can lead to ignoring mistakes and relying on luck,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:39+00:00,2026-05-04T16:49:39+00:00,fanout_0105,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1435,S&P 500,risk,Overconfidence can lead to ignoring mistakes and relying on luck,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:39+00:00,2026-05-04T16:49:39+00:00,fanout_0105,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1436,CSL,risk,Overconfidence can lead to ignoring mistakes and relying on luck,active,0.78,news:art_6fa8b272bf847b9fe39a46ca,newspaper4k,DATA_MISSING,2026-05-04T05:42:25Z,2026-05-04T16:49:39+00:00,2026-05-04T16:49:39+00:00,fanout_0105,3,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1437,LAR,operating_context,"{'date': '2026-05-04', 'description': 'Larvotto Resources reports strong diamond drilling results from its Midas Gully system at the Metz Mining Centre, including a standout hit of 13 metres assaying 8.56 grams per tonne (g/t) gold equivalent from 253m depth.'}",active,0.84,news:art_65e60b098f72540a910ef54f,newspaper4k,DATA_MISSING,2026-05-04T05:17:47Z,2026-05-04T16:51:54+00:00,2026-05-04T16:51:54+00:00,DATA_MISSING,DATA_MISSING,candidate_raw_payload_review,manual_review,raw dict-like row lacks enough structured attribution for automated cleanup,medium,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1438,LAR,observed_fact,The Midas results are very exciting as they demonstrate that cross-cutting mineralised zones extend north of the Blacklode system,active,0.83,news:art_65e60b098f72540a910ef54f,newspaper4k,DATA_MISSING,2026-05-04T05:17:47Z,2026-05-04T16:51:54+00:00,2026-05-04T16:51:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1439,LAR,management_guidance,"The combination of drilling results and spatial confirmation from historic workings now points to a significant Midas Gully lode target, stretching more than 700m along strike to the northwest, 350m vertically and remaining open both to the northwest and at depth",active,0.79,news:art_65e60b098f72540a910ef54f,newspaper4k,DATA_MISSING,2026-05-04T05:17:47Z,2026-05-04T16:51:54+00:00,2026-05-04T16:51:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
1440,LAR,risk,The company's exploration efforts and drilling results are still in progress and may not yield further positive results,active,0.78,news:art_65e60b098f72540a910ef54f,newspaper4k,DATA_MISSING,2026-05-04T05:17:47Z,2026-05-04T16:51:54+00:00,2026-05-04T16:51:54+00:00,DATA_MISSING,DATA_MISSING,candidate_manual_review,manual_review,row has provenance but insufficient deterministic target/scope evidence for automated cleanup,low,MEDIUM,yes,company_memory.sqlite:memory_entries,manual_review
